reg,sexe0,n_dose1_0,n_2_rappel_0,sexe1,n_dose1_1,n_2_rappel_1,sexe2,n_dose1_2,n_2_rappel_2
8,0,27,0,1,14,0,2,13,0
8,0,26,0,1,11,0,2,15,0
8,0,4,0,1,2,0,2,2,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,22,0,1,11,0,2,11,0
8,0,21,0,1,13,0,2,8,0
8,0,58,1,1,27,1,2,31,0
8,0,30,1,1,14,1,2,16,0
8,0,29,3,1,12,2,2,17,1
8,0,13,1,1,6,1,2,7,0
8,0,0,0,1,0,0,2,0,0
8,0,17,1,1,6,0,2,11,1
8,0,16,2,1,8,2,2,8,0
8,0,27,0,1,13,0,2,14,0
8,0,42,0,1,23,0,2,19,0
8,0,22,1,1,11,0,2,11,1
8,0,15,1,1,7,0,2,8,1
8,0,7,0,1,4,0,2,3,0
8,0,26,2,1,19,1,2,7,1
8,0,36,0,1,24,0,2,12,0
8,0,23,1,1,11,1,2,12,0
8,0,16,1,1,8,1,2,8,0
8,0,17,0,1,11,0,2,6,0
8,0,5,1,1,3,0,2,2,1
8,0,1,0,1,1,0,2,0,0
8,0,14,2,1,7,1,2,7,1
8,0,26,0,1,14,0,2,12,0
8,0,14,1,1,9,0,2,5,1
8,0,15,0,1,7,0,2,8,0
8,0,18,2,1,8,1,2,10,1
8,0,5,0,1,2,0,2,3,0
8,0,5,0,1,1,0,2,4,0
8,0,16,2,1,8,1,2,8,1
8,0,28,0,1,15,0,2,13,0
8,0,24,0,1,8,0,2,16,0
8,0,6,1,1,3,0,2,3,1
8,0,23,1,1,14,1,2,9,0
8,0,6,1,1,2,0,2,4,1
8,0,0,0,1,0,0,2,0,0
8,0,18,1,1,6,1,2,12,0
8,0,14,1,1,9,1,2,5,0
8,0,7,0,1,3,0,2,4,0
8,0,9,0,1,5,0,2,4,0
8,0,9,0,1,6,0,2,3,0
8,0,12,0,1,12,0,2,0,0
8,0,1,0,1,0,0,2,1,0
8,0,3,1,1,2,0,2,1,0
8,0,9,1,1,5,0,2,4,1
8,0,12,0,1,8,0,2,4,0
8,0,2,0,1,1,0,2,1,0
8,0,6,0,1,3,0,2,3,0
8,0,29,0,1,24,0,2,5,0
8,0,0,0,1,0,0,2,0,0
8,0,29,3,1,15,2,2,14,1
8,0,11,2,1,7,1,2,4,1
8,0,17,0,1,8,0,2,9,0
8,0,1,0,1,0,0,2,1,0
8,0,8,2,1,5,0,2,3,2
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,7,1,1,3,0,2,4,1
8,0,2,0,1,1,0,2,1,0
8,0,2,0,1,0,0,2,2,0
8,0,3,1,1,3,1,2,0,0
8,0,7,2,1,3,1,2,4,1
8,0,1,0,1,1,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,17,0,1,12,0,2,5,0
8,0,1,1,1,1,1,2,0,0
8,0,5,0,1,2,0,2,3,0
8,0,2,0,1,2,0,2,0,0
8,0,2,2,1,1,1,2,1,1
8,0,1,0,1,1,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,2,0,1,1,0,2,1,0
8,0,0,0,1,0,0,2,0,0
8,0,12,1,1,5,1,2,7,0
8,0,1,0,1,1,0,2,0,0
8,0,4,1,1,1,0,2,3,1
8,0,2,1,1,2,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,1,0,1,0,0,2,1,0
8,0,2,4,1,1,2,2,1,2
8,0,6,3,1,3,1,2,3,2
8,0,4,1,1,3,1,2,1,0
8,0,4,1,1,2,1,2,2,0
8,0,2,0,1,1,0,2,1,0
8,0,0,0,1,0,0,2,0,0
8,0,2,2,1,2,2,2,0,0
8,0,0,2,1,0,0,2,0,2
8,0,6,6,1,2,1,2,4,2
8,0,1,5,1,0,3,2,1,2
8,0,10,2,1,6,2,2,4,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,2,0,1,2,0,2,0,0
8,0,0,3,1,0,1,2,0,2
8,0,13,4,1,3,2,2,10,2
8,0,0,0,1,0,0,2,0,0
8,0,10,1,1,2,0,2,8,1
8,0,1,1,1,1,1,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,2,2,1,0,2,2,2,0
8,0,0,2,1,0,1,2,0,1
8,0,4,5,1,1,3,2,3,2
8,0,2,4,1,0,2,2,2,2
8,0,0,0,1,0,0,2,0,0
8,0,2,1,1,1,1,2,1,0
8,0,0,0,1,0,0,2,0,0
8,0,1,0,1,0,0,2,1,0
8,0,2,0,1,1,0,2,1,0
8,0,7,8,1,4,4,2,3,4
8,0,4,0,1,2,0,2,2,0
8,0,6,3,1,2,0,2,4,1
8,0,0,1,1,0,1,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,3,0,1,3,0,2,0,0
8,0,1,3,1,1,1,2,0,2
8,0,10,13,1,4,9,2,6,3
8,0,3,4,1,3,2,2,0,2
8,0,9,1,1,4,0,2,5,1
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,0,2,1,0,1,2,0,1
8,0,2,3,1,1,2,2,1,1
8,0,1,6,1,1,2,2,0,3
8,0,7,4,1,4,2,2,3,2
8,0,2,7,1,1,5,2,1,2
8,0,2,1,1,1,0,2,1,1
8,0,0,3,1,0,0,2,0,3
8,0,1,1,1,1,1,2,0,0
8,0,0,1,1,0,1,2,0,0
8,0,3,9,1,2,3,2,1,6
8,0,3,6,1,2,2,2,1,4
8,0,8,7,1,3,6,2,5,1
8,0,0,1,1,0,0,2,0,1
8,0,0,0,1,0,0,2,0,0
8,0,1,1,1,0,0,2,1,1
8,0,1,2,1,0,1,2,1,1
8,0,3,7,1,0,3,2,3,4
8,0,1,9,1,1,5,2,0,4
8,0,3,1,1,0,0,2,3,1
8,0,1,5,1,0,4,2,1,1
8,0,0,0,1,0,0,2,0,0
8,0,1,2,1,0,1,2,1,1
8,0,0,1,1,0,1,2,0,0
8,0,12,3,1,4,2,2,8,1
8,0,0,0,1,0,0,2,0,0
8,0,7,0,1,5,0,2,2,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,1,0,1,0,0,2,1,0
8,0,1,2,1,0,2,2,1,0
8,0,2,2,1,0,1,2,2,1
8,0,3,2,1,1,1,2,2,1
8,0,4,2,1,2,1,2,2,1
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,0,3,1,0,2,2,0,1
8,0,5,6,1,3,5,2,2,1
8,0,2,5,1,1,3,2,1,2
8,0,3,2,1,1,2,2,2,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,1,0,1,0,0,2,1,0
8,0,1,1,1,0,1,2,1,0
8,0,5,9,1,2,5,2,3,4
8,0,1,4,1,1,2,2,0,2
8,0,4,3,1,4,1,2,0,2
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,3,0,1,2,0,2,1,0
8,0,0,1,1,0,1,2,0,0
8,0,4,11,1,1,8,2,3,3
8,0,1,6,1,1,3,2,0,3
11,0,78,0,1,33,0,2,45,0
11,0,72,0,1,38,0,2,34,0
11,0,92,0,1,34,0,2,58,0
11,0,143,0,1,62,0,2,81,0
11,0,125,0,1,50,0,2,75,0
11,0,241,0,1,128,0,2,113,0
11,0,87,0,1,46,0,2,41,0
11,0,135,0,1,69,0,2,66,0
11,0,646,0,1,300,0,2,346,0
11,0,2682,0,1,1261,0,2,1421,0
11,0,3246,0,1,1520,0,2,1726,0
11,0,5444,0,1,2355,0,2,3089,0
11,0,7169,0,1,3043,0,2,4126,0
11,0,1906,0,1,918,0,2,988,0
11,0,1802,0,1,865,0,2,937,0
11,0,7998,0,1,3119,0,2,4879,0
11,0,10266,0,1,3922,0,2,6344,0
11,0,10067,0,1,3957,0,2,6110,0
11,0,10294,0,1,3899,0,2,6395,0
11,0,9097,0,1,3500,0,2,5597,0
11,0,2517,0,1,1042,0,2,1475,0
11,0,1275,0,1,535,0,2,740,0
11,0,12814,0,1,5462,0,2,7352,0
11,0,16672,0,1,6532,0,2,10140,0
11,0,19210,0,1,7405,0,2,11805,0
11,0,23311,0,1,8685,0,2,14626,0
11,0,17931,0,1,7204,0,2,10727,0
11,0,5256,0,1,2294,0,2,2962,0
11,0,1409,0,1,592,0,2,817,0
11,0,9366,0,1,4128,0,2,5238,0
11,0,13047,0,1,5315,0,2,7732,0
11,0,16925,0,1,6401,0,2,10524,0
11,0,20888,0,1,7683,0,2,13205,0
11,0,15701,0,1,6332,0,2,9369,0
11,0,4603,0,1,1979,0,2,2624,0
11,0,684,0,1,295,0,2,389,0
11,0,7899,0,1,3569,0,2,4330,0
11,0,8918,0,1,3986,0,2,4932,0
11,0,8803,0,1,3838,0,2,4965,0
11,0,9443,0,1,4083,0,2,5360,0
11,0,9471,0,1,4125,0,2,5346,0
11,0,3504,0,1,1538,0,2,1966,0
11,0,667,0,1,271,0,2,396,0
11,0,6508,0,1,2853,0,2,3655,0
11,0,8863,0,1,3537,0,2,5326,0
11,0,10292,0,1,4056,0,2,6236,0
11,0,12809,0,1,4845,0,2,7964,0
11,0,12248,0,1,4786,0,2,7462,0
11,0,2705,0,1,1166,0,2,1539,0
11,0,384,0,1,158,0,2,226,0
11,0,4687,0,1,1783,0,2,2904,0
11,0,5853,0,1,2261,0,2,3592,0
11,0,5883,0,1,2226,0,2,3657,0
11,0,9010,0,1,3302,0,2,5708,0
11,0,9193,0,1,3581,0,2,5612,0
11,0,1821,0,1,751,0,2,1070,0
11,0,460,0,1,194,0,2,266,0
11,0,4424,0,1,1871,0,2,2553,0
11,0,5287,0,1,2202,0,2,3085,0
11,0,5824,0,1,2476,0,2,3348,0
11,0,9113,0,1,4254,0,2,4859,0
11,0,11680,0,1,5359,0,2,6321,0
11,0,5388,0,1,2726,0,2,2662,0
11,0,874,0,1,458,0,2,416,0
11,0,9221,0,1,3956,0,2,5265,0
11,0,14876,0,1,6626,0,2,8250,0
11,0,19018,0,1,8698,0,2,10320,0
11,0,28526,0,1,13242,0,2,15284,0
11,0,36646,0,1,16655,0,2,19991,0
11,0,46610,0,1,21535,0,2,25075,0
11,0,34332,0,1,14957,0,2,19375,0
11,0,18028,0,1,8112,0,2,9916,0
11,0,27371,0,1,12281,0,2,15090,0
11,0,28027,0,1,12571,0,2,15456,0
11,0,37747,0,1,16903,0,2,20844,0
11,0,45509,0,1,20632,0,2,24877,0
11,0,40682,0,1,18775,0,2,21907,0
11,0,14558,0,1,6491,0,2,8067,0
11,0,29639,0,1,13515,0,2,16124,0
11,0,24448,0,1,10330,0,2,14118,0
11,0,25139,0,1,10476,0,2,14663,0
11,0,29788,0,1,12667,0,2,17121,0
11,0,40306,0,1,17744,0,2,22562,0
11,0,26508,0,1,11958,0,2,14550,0
11,0,6033,0,1,2745,0,2,3288,0
11,0,32702,0,1,14703,0,2,17999,0
11,0,43989,0,1,20026,0,2,23963,0
11,0,43294,0,1,19402,0,2,23892,0
11,0,58569,0,1,26263,0,2,32306,0
11,0,58847,0,1,25969,0,2,32878,0
11,0,35204,0,1,15474,0,2,19730,0
11,0,10401,0,1,4543,0,2,5858,0
11,0,33608,0,1,14556,0,2,19052,0
11,0,45485,0,1,19632,0,2,25853,0
11,0,40577,0,1,17227,0,2,23350,0
11,0,46261,0,1,19474,0,2,26787,0
11,0,40595,0,1,17043,0,2,23552,0
11,0,19323,0,1,8526,0,2,10797,0
11,0,6560,0,1,2826,0,2,3734,0
11,0,7869,0,1,3537,0,2,4332,0
11,0,31205,0,1,13841,0,2,17364,0
11,0,38792,0,1,16656,0,2,22136,0
11,0,48053,0,1,20402,0,2,27651,0
11,0,55583,0,1,24403,0,2,31180,0
11,0,30108,0,1,13601,0,2,16507,0
11,0,7072,0,1,3109,0,2,3963,0
11,0,31784,0,1,14225,0,2,17559,0
11,0,39028,0,1,17533,0,2,21495,0
11,0,36758,0,1,16230,0,2,20528,0
11,0,41331,0,1,18478,0,2,22853,0
11,0,43499,0,1,19595,0,2,23904,0
11,0,24546,0,1,10841,0,2,13705,0
11,0,5972,0,1,2745,0,2,3227,0
11,0,26901,0,1,11810,0,2,15091,0
11,0,32404,0,1,14524,0,2,17880,0
11,0,33992,0,1,14892,0,2,19100,0
11,0,36655,0,1,16172,0,2,20483,0
11,0,39931,0,1,17872,0,2,22059,0
11,0,39266,0,1,17503,0,2,21763,0
11,0,20890,0,1,9442,0,2,11448,0
11,0,34964,0,1,15886,0,2,19078,0
11,0,46867,0,1,21157,0,2,25710,0
11,0,49607,0,1,21962,0,2,27645,0
11,0,58937,0,1,26517,0,2,32420,0
11,0,62929,0,1,28338,0,2,34591,0
11,0,25237,0,1,11266,0,2,13971,0
11,0,15388,0,1,7136,0,2,8252,0
11,0,55083,0,1,26508,0,2,28575,0
11,0,60018,0,1,28678,0,2,31340,0
11,0,60445,0,1,27552,0,2,32893,0
11,0,67555,0,1,32061,0,2,35494,0
11,0,65919,0,1,30542,0,2,35377,0
11,0,50841,0,1,23456,0,2,27385,0
11,0,33132,0,1,16161,0,2,16971,0
11,0,70558,0,1,34491,0,2,36067,0
11,0,81584,0,1,39737,0,2,41847,0
11,0,84584,0,1,40224,0,2,44360,0
11,0,70027,0,1,34254,0,2,35773,0
11,0,87351,0,1,42601,0,2,44750,0
11,0,69790,0,1,34149,0,2,35641,0
11,0,37766,0,1,18665,0,2,19101,0
11,0,81373,0,1,40070,0,2,41303,0
11,0,97919,0,1,48349,0,2,49570,0
11,0,96570,0,1,45446,0,2,51124,0
11,0,105450,0,1,51785,0,2,53665,0
11,0,100518,0,1,48936,0,2,51582,0
11,0,79099,0,1,38435,0,2,40664,0
11,0,41455,0,1,20400,0,2,21055,0
11,0,58557,0,1,28959,0,2,29598,0
11,0,83557,0,1,41733,0,2,41824,0
11,0,82411,0,1,39786,0,2,42625,0
11,0,88946,0,1,43989,0,2,44957,0
11,0,84880,0,1,41820,0,2,43060,0
11,0,66072,0,1,32875,0,2,33196,0
11,0,33811,0,1,17198,0,2,16613,0
11,0,75135,0,1,38224,0,2,36911,0
11,0,86348,0,1,44589,0,2,41759,0
11,0,83226,0,1,42355,0,2,40871,0
11,0,86790,0,1,44457,0,2,42333,0
11,0,84328,0,1,43095,0,2,41233,0
11,0,62005,0,1,31213,0,2,30792,0
11,0,35572,0,1,18099,0,2,17473,0
11,0,66720,0,1,34625,0,2,32095,0
11,0,70652,0,1,36806,0,2,33846,0
11,0,68772,0,1,34899,0,2,33873,0
11,0,70073,0,1,35769,0,2,34304,0
11,0,64060,0,1,32413,0,2,31647,0
11,0,60382,0,1,31022,0,2,29360,0
11,0,27067,0,1,13737,0,2,13330,0
11,0,43257,0,1,22177,0,2,21080,0
11,0,51836,0,1,26560,0,2,25276,0
11,0,51561,0,1,25925,0,2,25635,0
11,0,52374,0,1,26431,0,2,25942,0
11,0,50408,0,1,25243,0,2,25165,0
11,0,41662,0,1,21032,0,2,20629,0
11,0,15074,0,1,7534,0,2,7540,0
11,0,34237,0,1,17380,0,2,16857,0
11,0,37982,0,1,19408,0,2,18573,0
11,0,38718,0,1,19114,0,2,19604,0
11,0,40944,0,1,20582,0,2,20362,0
11,0,38107,0,1,19148,0,2,18958,0
11,0,33225,0,1,16964,0,2,16261,0
11,0,12208,0,1,6222,0,2,5986,0
11,0,29077,0,1,14638,0,2,14438,0
11,0,32915,0,1,16915,0,2,16000,0
11,0,35863,0,1,18174,0,2,17688,0
11,0,41906,0,1,21561,0,2,20345,0
11,0,41107,0,1,20919,0,2,20188,0
11,0,30696,0,1,15591,0,2,15105,0
11,0,12903,0,1,6580,0,2,6323,0
11,0,33146,0,1,17128,0,2,16018,0
11,0,36404,0,1,19022,0,2,17381,0
11,0,38637,0,1,19739,0,2,18898,0
11,0,41977,0,1,21625,0,2,20352,0
11,0,44007,0,1,22322,0,2,21684,0
11,0,32960,0,1,16933,0,2,16027,0
11,0,15439,0,1,7946,0,2,7493,0
11,0,34458,0,1,17533,0,2,16925,0
11,0,58520,0,1,28926,0,2,29594,0
11,0,39521,0,1,19172,0,2,20349,0
11,0,66920,0,1,32879,0,2,34039,0
11,0,72423,0,1,35715,0,2,36708,0
11,0,52852,0,1,26674,0,2,26177,0
11,0,26972,0,1,13680,0,2,13292,0
11,0,54614,0,1,27411,0,2,27203,0
11,0,71061,0,1,35965,0,2,35096,0
11,0,75761,0,1,38020,0,2,37738,0
11,0,81487,0,1,41412,0,2,40075,0
11,0,81114,0,1,41180,0,2,39934,0
11,0,54000,0,1,27957,0,2,26043,0
11,0,27374,0,1,14356,0,2,13018,0
11,0,64279,0,1,32829,0,2,31450,0
11,0,81177,0,1,41751,0,2,39425,0
11,0,79817,0,1,40845,0,2,38971,0
11,0,78052,0,1,39907,0,2,38145,0
11,0,74328,0,1,38489,0,2,35838,0
11,0,47421,0,1,25260,0,2,22160,0
11,0,20993,0,1,11377,0,2,9615,0
11,0,50212,0,1,26235,0,2,23977,0
11,0,51662,0,1,26878,0,2,24784,0
11,0,49335,0,1,25676,0,2,23658,0
11,0,44086,0,1,22658,0,2,21428,0
11,0,46724,0,1,24236,0,2,22488,0
11,0,30900,0,1,16712,0,2,14188,0
11,0,11168,0,1,6093,0,2,5075,0
11,0,36821,0,1,19462,0,2,17358,0
11,0,39597,0,1,21211,0,2,18386,0
11,0,35759,0,1,18978,0,2,16781,0
11,0,33291,0,1,17722,0,2,15569,0
11,0,30498,0,1,16101,0,2,14397,0
11,0,22145,0,1,12138,0,2,10007,0
11,0,5246,0,1,2913,0,2,2333,0
11,0,24970,0,1,13179,0,2,11791,0
11,0,28481,0,1,14733,0,2,13748,0
11,0,26382,0,1,13495,0,2,12887,0
11,0,25294,0,1,12983,0,2,12311,0
11,0,24674,0,1,12813,0,2,11861,0
11,0,18354,0,1,9707,0,2,8647,0
11,0,6344,0,1,3290,0,2,3054,0
11,0,21671,0,1,11118,0,2,10553,0
11,0,25170,0,1,12931,0,2,12239,0
11,0,24735,0,1,12510,0,2,12225,0
11,0,22345,0,1,11185,0,2,11160,0
11,0,23448,0,1,11703,0,2,11745,0
11,0,18009,0,1,9353,0,2,8656,0
11,0,6796,0,1,3434,0,2,3362,0
11,0,20495,0,1,10360,0,2,10135,0
11,0,22052,1,1,11334,1,2,10718,0
11,0,24765,0,1,12788,0,2,11977,0
11,0,18725,0,1,9580,0,2,9145,0
11,0,19069,0,1,9516,0,2,9553,0
11,0,19627,2,1,9962,1,2,9665,1
11,0,4739,0,1,2386,0,2,2353,0
11,0,11934,0,1,5984,0,2,5950,0
11,0,13091,0,1,6585,0,2,6506,0
11,0,15376,2,1,7676,0,2,7700,2
11,0,11329,0,1,5529,0,2,5800,0
11,0,14791,1,1,7180,1,2,7611,0
11,0,14410,0,1,7052,0,2,7358,0
11,0,3088,1,1,1495,1,2,1593,0
11,0,11280,14,1,5453,6,2,5827,8
11,0,11336,2,1,5180,1,2,6156,1
11,0,12613,32,1,5986,7,2,6627,25
11,0,9433,24,1,4647,7,2,4786,17
11,0,11629,10,1,5637,4,2,5992,6
11,0,9938,8,1,4803,3,2,5134,5
11,0,2035,2,1,972,1,2,1063,1
11,0,7461,4,1,3653,3,2,3808,1
11,0,7330,14,1,3612,6,2,3718,8
11,0,8393,12,1,4021,7,2,4371,5
11,0,6750,15,1,3335,5,2,3415,10
11,0,8175,9,1,4044,5,2,4131,4
11,0,7927,2,1,3937,1,2,3990,1
11,0,1447,3,1,698,1,2,749,2
11,0,5993,11,1,2965,5,2,3028,6
11,0,6586,18,1,3268,6,2,3318,12
11,0,7942,13,1,3993,7,2,3949,6
11,0,6374,7,1,3147,0,2,3227,7
11,0,11165,7,1,5726,2,2,5439,5
11,0,8929,0,1,4499,0,2,4430,0
11,0,1364,1,1,709,0,2,655,1
11,0,6257,8,1,3161,0,2,3096,8
11,0,5866,6,1,2945,2,2,2921,4
11,0,7082,7,1,3594,5,2,3488,2
11,0,5101,11,1,2481,5,2,2620,6
11,0,7925,8,1,3848,5,2,4077,3
11,0,7626,3,1,3647,1,2,3979,2
11,0,1411,0,1,723,0,2,688,0
11,0,5332,5,1,2621,1,2,2711,4
11,0,5335,7,1,2595,1,2,2740,6
11,0,6876,8,1,3349,3,2,3526,5
11,0,5067,5,1,2411,3,2,2656,2
11,0,7341,4,1,3487,1,2,3854,3
11,0,7149,5,1,3469,2,2,3680,3
11,0,1073,2,1,531,1,2,542,1
11,0,5072,4,1,2541,1,2,2531,3
11,0,4891,9,1,2368,5,2,2523,4
11,0,5738,11,1,2761,6,2,2977,5
11,0,3957,9,1,1845,4,2,2112,5
11,0,6036,13,1,2885,5,2,3151,8
11,0,6083,4,1,2963,2,2,3120,2
11,0,881,0,1,415,0,2,466,0
11,0,4099,10,1,1961,4,2,2138,6
11,0,4038,11,1,1897,6,2,2141,5
11,0,4692,6,1,2222,2,2,2470,4
11,0,3796,12,1,1808,6,2,1988,6
11,0,4836,12,1,2320,7,2,2516,5
11,0,4345,5,1,2089,3,2,2256,2
11,0,741,0,1,354,0,2,387,0
11,0,1769,5,1,913,1,2,856,4
11,0,4445,3,1,2130,2,2,2315,1
11,0,4609,7,1,2227,4,2,2382,3
11,0,3842,7,1,1830,3,2,2012,4
11,0,4721,12,1,2274,4,2,2447,8
11,0,4321,7,1,2127,0,2,2194,7
11,0,653,2,1,322,1,2,331,1
11,0,3096,8,1,1470,5,2,1626,3
11,0,3572,14,1,1719,7,2,1853,7
11,0,4846,24,1,2431,10,2,2415,14
11,0,1163,4,1,548,2,2,615,2
11,0,4628,20,1,2216,5,2,2412,15
11,0,4360,15,1,2111,6,2,2249,9
11,0,680,3,1,310,0,2,370,3
11,0,3113,8,1,1529,3,2,1584,5
11,0,3927,21,1,1916,12,2,2011,9
11,0,4399,19,1,2140,9,2,2259,10
11,0,3643,12,1,1733,7,2,1910,5
11,0,4988,34,1,2391,13,2,2597,21
11,0,5294,7,1,2555,4,2,2739,3
11,0,769,6,1,358,3,2,411,3
11,0,3302,19,1,1623,8,2,1679,11
11,0,3903,18,1,1908,5,2,1995,13
11,0,4582,19,1,2213,13,2,2369,6
11,0,3931,34,1,1892,16,2,2039,18
11,0,4591,49,1,2244,33,2,2347,16
11,0,4296,51,1,2097,32,2,2199,19
11,0,996,13,1,448,4,2,548,9
11,0,2587,64,1,1289,34,2,1298,30
11,0,3548,79,1,1692,47,2,1856,32
11,0,3933,70,1,1906,29,2,2027,41
11,0,3156,68,1,1555,32,2,1601,36
11,0,3568,73,1,1723,42,2,1845,31
11,0,3248,56,1,1589,28,2,1659,28
11,0,1089,12,1,520,7,2,569,5
11,0,3509,77,1,1770,43,2,1739,34
11,0,3387,82,1,1669,40,2,1718,42
11,0,3728,80,1,1857,37,2,1871,43
11,0,3435,64,1,1648,40,2,1787,24
11,0,3943,78,1,1861,38,2,2082,40
11,0,3654,72,1,1769,43,2,1885,29
11,0,1566,34,1,775,17,2,791,17
11,0,3196,69,1,1566,29,2,1630,40
11,0,4143,105,1,2017,54,2,2126,51
11,0,4131,74,1,1974,38,2,2157,36
11,0,4042,105,1,1995,54,2,2047,51
11,0,4410,106,1,2094,52,2,2316,54
11,0,4499,85,1,2212,49,2,2287,36
11,0,2407,32,1,1202,20,2,1205,12
11,0,4875,109,1,2482,66,2,2393,43
11,0,6101,109,1,3078,61,2,3023,48
11,0,6620,151,1,3297,73,2,3321,78
11,0,5928,114,1,3060,57,2,2868,57
11,0,2359,61,1,1233,24,2,1126,37
11,0,225,33,1,123,17,2,102,16
11,0,1644,24,1,814,12,2,830,12
11,0,4992,150,1,2551,86,2,2441,64
11,0,6071,396,1,3075,230,2,2996,166
11,0,6015,375,1,3054,200,2,2961,175
11,0,6156,375,1,3055,196,2,3101,179
11,0,2518,182,1,1290,105,2,1228,77
11,0,361,41,1,183,25,2,178,16
11,0,1625,128,1,826,69,2,799,59
11,0,4899,524,1,2469,258,2,2430,266
11,0,5747,666,1,2852,346,2,2895,320
11,0,8670,628,1,4395,326,2,4275,302
11,0,6276,796,1,3191,400,2,3084,396
11,0,6990,862,1,3402,438,2,3588,424
11,0,7552,499,1,3825,243,2,3727,256
11,0,3819,251,1,1916,112,2,1903,139
11,0,4745,696,1,2408,348,2,2337,348
11,0,5616,791,1,2859,421,2,2757,370
11,0,8203,816,1,4038,406,2,4164,410
11,0,5102,839,1,2563,422,2,2539,417
11,0,5251,966,1,2541,479,2,2710,487
11,0,6529,629,1,3339,317,2,3190,312
11,0,2822,223,1,1420,122,2,1402,101
11,0,3077,688,1,1498,359,2,1579,329
11,0,3685,781,1,1833,399,2,1852,382
11,0,5643,663,1,2824,338,2,2819,325
11,0,2984,759,1,1485,376,2,1499,383
11,0,3439,840,1,1710,394,2,1729,446
11,0,4985,514,1,2556,251,2,2428,263
11,0,1689,173,1,820,89,2,869,84
11,0,1738,668,1,918,340,2,820,328
11,0,2107,805,1,1104,411,2,1003,394
11,0,3249,687,1,1632,359,2,1617,328
11,0,1785,734,1,910,381,2,875,353
11,0,2319,938,1,1201,478,2,1118,460
11,0,2869,628,1,1406,301,2,1463,327
11,0,998,224,1,507,121,2,490,103
11,0,1210,668,1,611,360,2,599,308
11,0,1556,1156,1,797,616,2,759,540
11,0,2432,1037,1,1200,534,2,1232,503
11,0,1271,1054,1,629,563,2,642,491
11,0,1515,1247,1,755,621,2,760,626
11,0,2048,738,1,1018,357,2,1029,381
11,0,676,217,1,340,113,2,336,104
11,0,976,985,1,525,521,2,451,464
11,0,1061,943,1,540,487,2,521,456
11,0,1804,915,1,892,487,2,912,428
11,0,881,953,1,410,484,2,471,469
11,0,1204,1111,1,587,594,2,617,517
11,0,1564,707,1,776,360,2,788,347
11,0,456,202,1,226,104,2,230,98
11,0,761,907,1,398,477,2,363,430
11,0,794,1056,1,414,560,2,380,496
11,0,1158,973,1,597,496,2,561,477
11,0,623,861,1,332,439,2,291,422
11,0,758,1038,1,370,519,2,388,519
11,0,990,588,1,454,283,2,536,305
11,0,282,174,1,136,77,2,146,97
11,0,561,685,1,263,353,2,298,332
11,0,555,670,1,258,339,2,297,331
11,0,800,657,1,404,343,2,396,314
11,0,532,688,1,249,323,2,283,365
11,0,566,898,1,292,433,2,274,465
11,0,524,534,1,253,256,2,271,278
11,0,199,200,1,101,91,2,98,109
11,0,412,628,1,190,284,2,222,344
11,0,480,813,1,237,399,2,243,414
11,0,670,808,1,327,375,2,343,433
11,0,360,601,1,193,270,2,167,331
11,0,349,813,1,174,399,2,175,414
11,0,493,621,1,262,302,2,231,319
11,0,149,160,1,68,80,2,81,80
11,0,297,654,1,152,319,2,145,335
11,0,280,665,1,118,312,2,162,353
11,0,492,649,1,234,297,2,258,352
11,0,262,646,1,128,291,2,134,355
11,0,303,858,1,136,388,2,167,470
11,0,600,754,1,294,325,2,306,429
11,0,102,234,1,51,111,2,51,123
11,0,201,1917,1,102,1012,2,99,905
11,0,217,2480,1,96,1250,2,121,1230
11,0,427,3441,1,204,1720,2,223,1721
11,0,185,2926,1,82,1391,2,103,1535
11,0,281,4169,1,124,1940,2,157,2229
11,0,464,2624,1,218,1194,2,246,1430
11,0,111,712,1,55,298,2,56,414
11,0,192,3594,1,80,1645,2,112,1949
11,0,212,4475,1,109,2023,2,103,2452
11,0,432,4681,1,199,2062,2,233,2619
11,0,173,3679,1,80,1599,2,93,2080
11,0,247,5170,1,108,2286,2,139,2884
11,0,446,2951,1,206,1317,2,240,1634
11,0,125,828,1,59,340,2,66,488
11,0,209,3612,1,95,1505,2,114,2107
11,0,204,4828,1,97,2020,2,107,2808
11,0,416,5110,1,180,2160,2,236,2950
11,0,258,4564,1,120,1912,2,138,2652
11,0,299,5105,1,137,2165,2,162,2940
